result.1,result.2,result.3,result.4,result.5,result.6,result.7,result.8,result.9,result.10,result.11,result.12,result.13,result.14,result.15,result.16,result.17,result.18,result.19,result.20,result.21,result.22,result.23,result.24,result.25,result.26,result.27,result.28,result.29,result.30,result.31,result.32,result.33,result.34,result.35,result.36,result.37,result.38,result.39,result.40,result.41,result.42,result.43,result.44,result.45,result.46,result.47,result.48,result.49,result.50,result.51,result.52,result.53,result.54,result.55,result.56,result.57,result.58,result.59,result.60,result.61,result.62,result.63,result.64,result.65,result.66,result.67,result.68,result.69,result.70,result.71,result.72,result.73,result.74,result.75,result.76,result.77,result.78,result.79,result.80,result.81,result.82,result.83,result.84,result.85,result.86,result.87,result.88,result.89,result.90,result.91,result.92,result.93,result.94,result.95,result.96,result.97,result.98,result.99,result.100
0.2466091245376079,0.010683760683760684,0.044326241134751775,0,0.04695652173913043,0.09104477611940298,0.002617801047120419,0.25252525252525254,0,0.06329113924050633,0,0.06568144499178982,0.2503128911138924,0,0,0.25412960609911056,0.26455026455026454,0.24875621890547264,0.012110726643598616,0.24752475247524752,0.03977272727272727,0,0.04591836734693878,0.25510204081632654,0.15289765721331688,0,0.04690431519699812,0.034976152623211444,0,0.0851063829787234,0.040515653775322284,0,0.045871559633027525,0.19634146341463415,0.03502626970227671,0,0.054878048780487805,0.2607561929595828,0,0.1174934725848564,0,0.25252525252525254,0,0.04173354735152488,0.06976744186046512,0.25316455696202533,0.2386634844868735,0,0.04895104895104895,0,0,0.29190751445086704,0.2503128911138924,0.11060606060606061,0,0.1501787842669845,0.07453416149068323,0.21027479091995221,0,0.2751031636863824,0.2766251728907331,0.09422492401215805,0,0.0707395498392283,0.0021141649048625794,0.2638522427440633,0.34285714285714286,0.2551282051282051,0.25773195876288657,0,0,0.24721878862793573,0,0.24751243781094528,0.06642066420664207,0.17590361445783131,0.13076923076923078,0.2064825930372149,0.04054054054054054,0.046,0.18126520681265207,0.038461538461538464,0.23747016706443913,0,0.26420079260237783,0,0,0.09984871406959153,0,0,0,0.26881720430107525,0.031088082901554404,0.1719512195121951,0.15,0.15072083879423329,0,0.04,0.05693950177935943,0
0.76375,0.57875,0.67375,0.62625,0.685,0.76125,0.47625,0.74,0.59875,0.6475,0.4775,0.71125,0.74875,0.52875,0.59,0.73375,0.695,0.755,0.71375,0.76,0.63375,0.55,0.70125,0.73,0.85875,0.51625,0.635,0.75875,0.54875,0.7525,0.65125,0.5575,0.52,0.82375,0.68875,0.595,0.775,0.70875,0.6025,0.845,0.50625,0.74,0.4925,0.74625,0.7,0.7375,0.7975,0.62375,0.68,0.50125,0.50375,0.30625,0.74875,0.73375,0.525,0.89125,0.745,0.82625,0.57,0.65875,0.65375,0.745,0.56125,0.7225,0.59,0.6975,0.345,0.72625,0.72,0.4925,0.505,0.76125,0.46875,0.75625,0.31625,0.855,0.8475,0.82625,0.62125,0.59625,0.84125,0.75,0.79875,0.47875,0.69625,0.60875,0.555,0.74375,0.615,0.595,0.535,0.68,0.70125,0.84875,0.8075,0.81,0.53125,0.69,0.6625,0.545
