result.1,result.2,result.3,result.4,result.5,result.6,result.7,result.8,result.9,result.10,result.11,result.12,result.13,result.14,result.15,result.16,result.17,result.18,result.19,result.20,result.21,result.22,result.23,result.24,result.25,result.26,result.27,result.28,result.29,result.30,result.31,result.32,result.33,result.34,result.35,result.36,result.37,result.38,result.39,result.40,result.41,result.42,result.43,result.44,result.45,result.46,result.47,result.48,result.49,result.50,result.51,result.52,result.53,result.54,result.55,result.56,result.57,result.58,result.59,result.60,result.61,result.62,result.63,result.64,result.65,result.66,result.67,result.68,result.69,result.70,result.71,result.72,result.73,result.74,result.75,result.76,result.77,result.78,result.79,result.80,result.81,result.82,result.83,result.84,result.85,result.86,result.87,result.88,result.89,result.90,result.91,result.92,result.93,result.94,result.95,result.96,result.97,result.98,result.99,result.100
0.22123893805309736,0.19206680584551147,0.16926503340757237,0.20485744456177402,0.11314984709480122,0.2103049421661409,0.13060428849902533,0.22099447513812154,0.0421216848673947,0.1530120481927711,0.12269938650306748,0.21397849462365592,0.22002200220022003,0.059670781893004114,0.1881081081081081,0.22321428571428573,0.22857142857142856,0.2229654403567447,0.21253985122210414,0.22396416573348266,0.14028776978417265,0.25327510917030566,0.20317460317460317,0.22172949002217296,0.2159827213822894,0.10572687224669604,0.12305516265912306,0.2145922746781116,0.10043668122270742,0.19642857142857142,0.13507109004739337,0.11926605504587157,0.12410071942446044,0.22026431718061673,0.211864406779661,0.20416666666666666,0.21390374331550802,0.2242152466367713,0.14385150812064965,0.2159827213822894,0.12307692307692308,0.22321428571428573,0.06666666666666667,0.21528525296017223,0.14775413711583923,0.22346368715083798,0.2176278563656148,0.11257309941520467,0.19562841530054645,0.03896103896103896,0.05206463195691203,0.14234234234234233,0.22002200220022003,0.20247469066366705,0.07621247113163972,0.21367521367521367,0.20485744456177402,0.2176278563656148,0.18459915611814345,0.234192037470726,0.22935779816513763,0.21505376344086022,0.09077809798270893,0.2097457627118644,0.17945945945945946,0.2306805074971165,0.2720156555772994,0.22396416573348266,0.22346368715083798,0.07808219178082192,0.04448742746615087,0.22598870056497175,0.05834683954619125,0.2229654403567447,0.3289036544850498,0.21978021978021978,0.20876826722338204,0.2185792349726776,0.18494623655913978,0.13175675675675674,0.20260021668472372,0.21052631578947367,0.21810250817884405,0.0702576112412178,0.22148394241417496,0.2066458982346833,0.1310096153846154,0.20920502092050208,0.18594594594594593,0.10040705563093623,0.12437810945273632,0.22701475595913734,0.20346320346320346,0.2159827213822894,0.20955483170466885,0.1615566037735849,0.0378657487091222,0.2109704641350211,0.14982578397212543,0.1417233560090703
0.88,0.9675,0.9325,0.94125,0.725,0.93875,0.5575,0.88125,0.7675,0.87875,0.89375,0.91375,0.88625,0.57125,0.93875,0.87,0.84375,0.87125,0.92625,0.86625,0.89625,0.4275,0.94125,0.8775,0.9075,0.5075,0.775,0.915,0.7725,0.9,0.9125,0.84,0.60875,0.885,0.93,0.955,0.91875,0.865,0.9225,0.9075,0.78375,0.87,0.7875,0.91125,0.90125,0.86875,0.89875,0.75875,0.92,0.74,0.66,0.595,0.88625,0.88625,0.5,0.92,0.94125,0.89875,0.96625,0.8175,0.84,0.9125,0.78875,0.9325,0.94875,0.83375,0.465,0.86625,0.86875,0.84125,0.6175,0.85625,0.72625,0.87125,0.505,0.8875,0.9475,0.89375,0.9475,0.6425,0.92,0.9375,0.89625,0.49625,0.87875,0.955,0.90375,0.945,0.94125,0.82875,0.88,0.85125,0.92,0.9075,0.91,0.88875,0.69875,0.935,0.915,0.94625
