"","ACTUAL","ANCOM.BC","UQ1","UQ2","TMM1","TMM2","CSS","MED","TSS","group","D.ANCOM.BC","D.UQ1","D.UQ2","D.TMM1","D.TMM2","D.CSS","D.MED","D.TSS","CD.ANCOM.BC","CD.UQ1","CD.UQ2","CD.TMM1","CD.TMM2","CD.CSS","CD.MED","CD.TSS"
"22",-2.01590117179216,0.00710940148669386,11.6509771929472,-0.269644223282551,11.5207656850189,-0.399855731210826,7.66152708135852,0.0545633255789165,11.9172899676344,"Group1",-2.02301057327886,-13.6668783647394,-1.74625694850961,-13.5366668568111,-1.61604544058134,-9.67742825315068,-2.07046449737108,-13.9331911394265,-0.0011059529801245,-0.144494784539045,0.247272001255632,-0.0142832766107723,0.377483509183906,-0.0964584646059841,-0.0599345981614761,-0.416218991672352
"23",-2.18299880943254,-0.132780582843352,11.539751557837,-0.217021640005753,11.3544042321829,-0.402368965659826,7.49886973397693,-0.0544872802715414,11.7528474675233,"Group1",-2.05021822658919,-13.7227503672695,-1.96597716942679,-13.5374030416154,-1.78062984377272,-9.68186854340947,-2.128511529161,-13.9358462769558,-0.0283136062904576,-0.2003667870692,0.0275517803384544,-0.0150194614151271,0.212899105992527,-0.100898754864778,-0.117981629951397,-0.418874129201628
"24",-1.68955272372629,0.334261374312493,11.925414038649,-0.32071070510736,11.8365247651774,-0.409599978578926,8.02910705461974,0.349487757249831,12.2437200062287,"Group1",-2.02381409803878,-13.6149667623752,-1.36884201861893,-13.5260774889037,-1.27995274514736,-9.71865977834602,-2.03904048097612,-13.933272729955,-0.00190947774004568,-0.092583182174927,0.624686931146317,-0.00369390870336161,0.713576204617884,-0.137689989801325,-0.0285105817665121,-0.416300582200847
"25",-1.82898264912339,0.175476498817657,11.8200535229911,-0.287639737539416,11.7135803243191,-0.394112936211468,7.82883452758809,0.200432233490878,12.1049309957073,"Group1",-2.00445914794104,-13.6490361721145,-1.54134291158397,-13.5425629734425,-1.43486971291192,-9.65781717671148,-2.02941488261426,-13.9339136448307,0.0174454723576902,-0.126652591914201,0.452186038181274,-0.0201793932421523,0.558659236853325,-0.0768473881667795,-0.0188849834046598,-0.416941497076516
"26",-1.88528064699316,0.120889967377529,11.7745911489144,-0.275686966406542,11.6555507093048,-0.394727406016164,7.79152281915073,0.16552820344305,12.0473523743385,"Group1",-2.00617061437069,-13.6598717959075,-1.60959368058661,-13.5408313562979,-1.49055324097699,-9.67680346614389,-2.05080885043621,-13.9326330213317,0.015734005928048,-0.137488215707213,0.38393526917863,-0.0184477760975934,0.502975708788252,-0.0958336775991917,-0.0402789512266017,-0.415660873577528
"27",-2.12000376799935,-0.0612709111783707,11.5098985946873,-0.306422338154206,11.4283044608811,-0.388016471960371,7.62119516280984,-0.0180708564808557,11.8126225670002,"Group1",-2.05873285682098,-13.6299023626866,-1.81358142984514,-13.5483082288805,-1.73198729603898,-9.74119893080919,-2.10193291151849,-13.9326263349996,-0.0368282365222425,-0.107518782486322,0.179947519920103,-0.0259246486801583,0.261541653726268,-0.160229142264495,-0.091403012308886,-0.415654187245387
"28",-2.21886976256657,-0.213015661731453,11.4554104094032,-0.263186860969173,11.3132417944231,-0.405355475949311,7.49886973397693,-0.114188873900612,11.714518462254,"Group1",-2.00585410083512,-13.6742801719698,-1.9556829015974,-13.5321115569897,-1.81351428661726,-9.7177394965435,-2.10468088866596,-13.9333882248206,0.0160505194636169,-0.151896591769475,0.0378460481678475,-0.00972797678933901,0.180014663147985,-0.136769707998804,-0.0941509894563533,-0.41641607706639
"29",-1.92610099386574,0.0756716101561423,11.7803882665987,-0.228793198761326,11.6057783197544,-0.403403145605605,7.69393732550927,0.115667112805961,12.0061327940476,"Group1",-2.00177260402188,-13.7064892604644,-1.69730779510441,-13.5318793136202,-1.52269784826013,-9.62003831937501,-2.0417681066717,-13.9322337879133,0.0201320162768526,-0.184105680264121,0.296221154660832,-0.00949573341984511,0.470831101505111,-0.0390685308303134,-0.0312382074620952,-0.415261640159164
"30",-1.74446665161747,0.268290145169269,11.8845920441287,-0.307214320219409,11.793440849589,-0.398365514759131,7.8659554139335,0.292946285654335,12.1892672221276,"Group1",-2.01275679678674,-13.6290586957462,-1.43725233139807,-13.5379075012065,-1.34610113685834,-9.61042206555098,-2.03741293727181,-13.9337338737451,0.00914782351198884,-0.106675115545862,0.556276618367178,-0.0155239210061424,0.6474278129069,-0.0294522770062819,-0.026883038062206,-0.416761725990913
"31",-2.1529962088507,-0.113730198940461,11.1914448635688,0.232844208477376,11.3704265095217,0.411825854430289,7.37650812632622,-0.174383868554512,10.9498587293585,"Group2",-2.03926600991024,-13.3444410724195,-2.38584041732808,-13.5234227183724,-2.56482206328099,-9.52950433517692,-1.97861234029619,-13.1028549382092,-0.0173613896115077,0.177942507780857,-0.392311467562834,-0.00103913817205736,-0.571293113515747,0.0514654533677739,0.0319175589134146,0.414117209544923
"32",-1.64642525642377,0.358693400525724,11.7269630999251,0.271020770039414,11.8542573147271,0.398314984841371,7.78072088611792,0.280672888922032,11.4506350815429,"Group2",-2.00511865694949,-13.3733883563489,-1.91744602646318,-13.5006825711508,-2.04474024126514,-9.42714614254168,-1.9270981453458,-13.0970603379667,0.016785963349244,0.148995223851433,0.0760829233020637,0.0217010090494743,-0.0512112914998932,0.153823646003012,0.083431753863807,0.419911809787459
"33",-1.74867218912105,0.285638537716596,11.5969099716769,0.239913433344714,11.7489829051658,0.391986366833607,7.79193595693806,0.189128561571173,11.3511356813457,"Group2",-2.03431072683765,-13.345582160798,-1.98858562246576,-13.4976550942869,-2.14065855595466,-9.54060814605911,-1.93780075069222,-13.0998078704667,-0.0124061065389136,0.176801419402343,0.00494332729947899,0.0247284859134496,-0.147129606189415,0.0403616424855873,0.0727291485173807,0.417164277287435
"34",-2.23678909552351,-0.211597355043337,11.1044334865791,0.23041325932117,11.2772940643655,0.403273837107587,7.2211050981825,-0.275818684377123,10.8645030531898,"Group2",-2.02519174048017,-13.3412225821026,-2.46720235484468,-13.5140831598891,-2.64006293263109,-9.457894193706,-1.96097041114638,-13.1012921487133,-0.00328712018143529,0.181160998097683,-0.473673405079432,0.0083004203112651,-0.646533982865849,0.123075594838696,0.0495594880632224,0.415679999040876
"35",-2.1043382806696,-0.0863821170330707,11.2714875712423,0.265080353451756,11.4007531828182,0.394345965027651,7.36581283720947,-0.147785966002784,10.9980750860656,"Group2",-2.01795616363653,-13.3758258519119,-2.36941863412136,-13.5050914634878,-2.49868424569725,-9.47015111787908,-1.95655231466682,-13.1024133667352,0.0039484566621999,0.146557728288419,-0.375889684356117,0.0172921167125217,-0.505155295932011,0.110818670665619,0.0539775845427841,0.414558781018949
"36",-1.90431543996767,0.120093348020342,11.4554104094032,0.256894364812459,11.6022919686564,0.403775924065644,7.54274354536855,0.0289199075733688,11.1916452430875,"Group2",-2.02440878798801,-13.3597258493709,-2.16120980478013,-13.5066074086241,-2.30809136403331,-9.44705898533622,-1.93323534754104,-13.0959606830552,-0.0025041676892763,0.162657730829428,-0.167680855014882,0.0157761715762401,-0.314562414268068,0.133910803208479,0.0772945516685684,0.421011464698994
"37",-1.65093848014527,0.363186433045343,11.6769526793505,0.223034394960265,11.8295271439954,0.375608859605201,7.87359778968554,0.254487814071368,11.4486002544137,"Group2",-2.01412491319061,-13.3278911594957,-1.87397287510553,-13.4804656241407,-2.02654733975047,-9.52453626983081,-1.90542629421664,-13.0995387345589,0.00777970710812159,0.194492420704588,0.11955607465971,0.0419179560596508,-0.0330183899852263,0.0564335187138862,0.105103604992968,0.417433413195232
"38",-2.17314501837399,-0.151735089789148,11.1914448635688,0.256090421310995,11.3513629177019,0.416008475444176,7.35244110024358,-0.213390801658239,10.926405996835,"Group2",-2.02140992858484,-13.3645898819428,-2.42923543968499,-13.5245079360759,-2.58915349381817,-9.52558611861757,-1.95975421671575,-13.099551015209,0.000494691713888162,0.157793698257567,-0.435706489919744,-0.00212435587561544,-0.595624544052925,0.0553836699271208,0.0507756824938512,0.417421132545144
"39",-1.78749308010426,0.22126184879771,11.547077597929,0.229765637594209,11.7168733049616,0.39956134462675,7.6377164326648,0.112605756223316,11.3112131160643,"Group2",-2.00875492890197,-13.3345706780333,-2.01725871769847,-13.5043663850659,-2.18705442473101,-9.42520951276906,-1.90009883632758,-13.0987061961686,0.0131496913967584,0.187812902167007,-0.0237297679332298,0.0180171951344636,-0.193525474965771,0.155760275775632,0.110431062882024,0.418265951585568
"40",-2.16009576031176,-0.114330027166362,11.232266858089,0.279952676395313,11.3504410646766,0.398126882982942,7.32448997934853,-0.196696477968029,10.9435168837719,"Group2",-2.04576573314539,-13.3923626184008,-2.44004843670707,-13.5105368249884,-2.5582226432947,-9.48458573966029,-1.96339928234373,-13.1036126440837,-0.023861112846661,0.130020961799548,-0.446519486941825,0.0118467552119181,-0.564693693529454,0.0963840488844081,0.0471306168658772,0.413359503670476
"41",-1.7875849221081,0.208583515462654,11.539751557837,0.222646348532067,11.7080263243853,0.390921115080375,7.67693714581808,0.125614334590649,11.3110051001075,"Group2",-1.99616843757075,-13.3273364799451,-2.01023127064016,-13.4956112464934,-2.17850603718847,-9.46452206792618,-1.91319925669875,-13.0985900222156,0.0257361827279821,0.195047100255247,-0.0167023208749209,0.026772333706937,-0.184977087423229,0.116447720618519,0.0973306425108582,0.418382125538532
"42",-2.24835530128977,-0.215795383792503,11.14888524915,0.284822172629378,11.263166616886,0.399103540365424,7.23777819192344,-0.284112012327808,10.8544502059416,"Group2",-2.03255991749727,-13.3972405504397,-2.53317747391915,-13.5115219181758,-2.6474588416552,-9.48613349321321,-1.96424328896196,-13.1028055072313,-0.0106552971985359,0.125143029760583,-0.539648524153906,0.010861662024535,-0.653929891889952,0.094836295331481,0.0462866102476405,0.41416664052284
"43",-1.95463028675952,0.0614389817468783,11.3806868632073,0.231273951149599,11.530689015921,0.381276103863271,7.57558465155779,-0.0427217881876631,11.1421950613695,"Group2",-2.01606926850639,-13.3353171499668,-2.18590423790912,-13.4853193026805,-2.33590639062279,-9.53021493831731,-1.91190849857185,-13.096825348129,0.00583535179233818,0.187066430233513,-0.192375288143872,0.0370642775198391,-0.342377440857544,0.0507548502273867,0.0986214006377506,0.420146799625138
"44",-1.87389931194701,0.152539494384519,11.5098985946873,0.276171292520537,11.6398787002291,0.40615139806234,7.64108424917491,0.0756128173902029,11.2270950105486,"Group2",-2.02643880633153,-13.3837979066343,-2.15007060446754,-13.5137780121761,-2.28005071000935,-9.51498356112192,-1.94951212933721,-13.1009943224956,-0.00453418603279365,0.138585673566016,-0.156541654702301,0.00860556802421364,-0.286521760244104,0.0659862274227745,0.0610177698723937,0.415977825258581
"45",-1.62982634773435,0.351040582121497,11.7022704873348,0.229146704247459,11.8341560264842,0.361032243396877,7.8407064517494,0.257660835565931,11.4679071783186,"Group2",-1.98086692985584,-13.3320968350691,-1.8589730519818,-13.4639823742185,-1.99085859113122,-9.47053279948375,-1.88748718330028,-13.0977335260529,0.0410376904428906,0.190286745131223,0.134555897783439,0.058401205981804,0.00267035863402154,0.11043698906095,0.123042715909328,0.419238621701263
"46",-2.12825766335683,-0.110086032938164,11.232266858089,0.250607847789564,11.3771274816537,0.395468471354277,7.31455283232408,-0.185927075017155,10.9731172062798,"Group2",-2.01817163041867,-13.3605245214458,-2.37886551114639,-13.5053851450106,-2.52372613471111,-9.44281049568091,-1.94233058833967,-13.1013748696366,0.00373298988006709,0.161859058754473,-0.38533656138115,0.0169984351897607,-0.530197184945863,0.138159292863786,0.0681993108699293,0.415597278117589
"47",-2.05378732983316,-0.0202982049300458,11.345595543396,0.290223533734355,11.4479562006603,0.392584190998681,7.48661331313996,-0.107809641744994,11.0474396151733,"Group2",-2.03348912490311,-13.3993828732292,-2.34401086356751,-13.5017435304935,-2.44637152083184,-9.54040064297311,-1.94597768808816,-13.1012269450065,-0.0115845046043797,0.123000706971142,-0.350481913802269,0.0206400497068149,-0.452842571066596,0.0405691455715829,0.0645522111214394,0.415745202747699
"48",-2.2566383723724,-0.228465672071248,11.1044334865791,0.248593319023826,11.2641960899655,0.408355922410234,7.29097477814298,-0.28367360157927,10.8461475394304,"Group2",-2.02817270030115,-13.3610718589515,-2.50523169139623,-13.5208344623379,-2.66499429478264,-9.54761315051538,-1.97296477079313,-13.1027859118028,-0.00626808000242063,0.161311721248786,-0.511702741630983,0.00154911786237655,-0.671465345017392,0.0333566380293124,0.0375651284164724,0.414186235951419
"49",-1.93911166330673,0.0691072818638519,11.447378237706,0.279905210937726,11.5604112472172,0.392938220448932,7.48436864328613,-0.000378461861720679,11.16038482017,"Group2",-2.00821894517058,-13.3864899010127,-2.21901687424445,-13.4995229105239,-2.33204988375566,-9.42348030659286,-1.938733201445,-13.0994964834767,0.0136856751281553,0.135893679187634,-0.225487924479208,0.0228606696764242,-0.338520933990414,0.157489481951838,0.0717966977645992,0.417475664277497
"50",-2.23670227013583,-0.164112943763843,11.14888524915,0.272197470766601,11.2841390266341,0.407451248250766,7.30787278076371,-0.25516946583688,10.8671960787394,"Group2",-2.07258932637199,-13.3855875192858,-2.50889974090243,-13.52084129677,-2.6441535183866,-9.54457505089954,-1.98153280429895,-13.1038983488753,-0.0506847060732549,0.136796060914524,-0.515370791137189,0.00154228343035712,-0.650624568621354,0.0363947376451588,0.0289970949106524,0.413073798878905
"51",-1.96309941905998,0.0538048625645462,11.3806868632073,0.236060787863246,11.5424900844516,0.397864009107586,7.5207764150628,-0.0284481416821769,11.1373734652618,"Group2",-2.01690428162453,-13.3437862822673,-2.19916020692323,-13.5055895035116,-2.36096342816757,-9.48387583412278,-1.93465127737781,-13.1004728843218,0.00500033867420369,0.178597297933047,-0.205631257157985,0.016794076688706,-0.367434478402325,0.0970939544219149,0.0758786218317979,0.416499263432383
"52",-2.23623339077311,-0.20663877150119,11.14888524915,0.27431579505699,11.2828667988854,0.408297344792404,7.28961052145117,-0.293497255891704,10.865057530609,"Group2",-2.02959461927192,-13.3851186399231,-2.51054918583011,-13.5191001896585,-2.64453073556552,-9.52584391222428,-1.94273613488141,-13.1012909213822,-0.00768999897319134,0.137264940277241,-0.517020236064861,0.00328339054182258,-0.651001785800276,0.0551258763204139,0.0677937643281932,0.415681226372014
"53",-1.64269500504052,0.383263312489835,11.7330421460015,0.270641849450496,11.8570233121622,0.39462301561116,7.84267147497946,0.280011727649332,11.45712730204,"Group2",-2.02595831753036,-13.375737151042,-1.91333685449102,-13.4997183172027,-2.03731802065168,-9.48536648001998,-1.92270673268986,-13.0998223070805,-0.00405369723162607,0.14664642915829,0.0801920952742239,0.0226652629976254,-0.0437890708864399,0.0956033085247157,0.0878231665197489,0.417149840673666
"54",-2.09817548001979,-0.0797263344148809,11.2714875712423,0.257969829727253,11.4136490784603,0.400131336945286,7.36518012602101,-0.151630348349182,11.0052448903483,"Group2",-2.0184491456049,-13.3696630512621,-2.35614530974704,-13.5118245584801,-2.49830681696507,-9.4633556060408,-1.9465451316706,-13.1034203703681,0.0034554746938289,0.152720528938238,-0.362616359981795,0.0105590217202032,-0.504777867199828,0.117614182503898,0.0639847675390013,0.413551777386077
"55",-1.72285456718041,0.283658909769786,11.6310429780464,0.247349589590706,11.7637389557504,0.380045567294725,7.76259604854007,0.18745870617666,11.3779873691168,"Group2",-2.0065134769502,-13.3538975452268,-1.97020415677112,-13.4865935229308,-2.10290013447514,-9.48545061572048,-1.91031327335707,-13.1008419362972,0.0153911433485341,0.168486034973522,0.0233247929941247,0.0357900572695034,-0.109371184709894,0.0955191728242148,0.100216625852532,0.416130211456984
"56",-1.99176970149664,0.0250675946779559,11.3806868632073,0.265853752015812,11.5064296276833,0.391596516491793,7.52402141520612,-0.0480903608826133,11.1073603518617,"Group2",-2.0168372961746,-13.3724565647039,-2.25762345351245,-13.4981993291799,-2.38336621798843,-9.51579111670277,-1.94367934061403,-13.0991300533584,0.00506732412413591,0.149927015496388,-0.264094503747209,0.0241842510204062,-0.389837268223191,0.0651786718419292,0.0668505585955763,0.4178420943958
"57",-1.77293205589874,0.25439915088468,11.5687390947102,0.23692791557889,11.7325534186333,0.400742239501987,7.77401507725073,0.176401850794011,11.325800389732,"Group2",-2.02733120678342,-13.341671150609,-2.00985997147763,-13.5054854745321,-2.17367429540073,-9.54694713314947,-1.94933390669275,-13.0987324456307,-0.00542658648468919,0.180712429591349,-0.0163310217123875,0.0168981056682487,-0.180145345635485,0.0340226553952263,0.0611959925168517,0.418239702123479
"58",-2.06942062708793,-0.0657535852478153,11.3092278992251,0.267042334481621,11.4294748901116,0.387289325368106,7.44775128004791,-0.123184646314014,11.034147453173,"Group2",-2.00366704184012,-13.3786485263131,-2.33646296156955,-13.4988955171996,-2.45670995245604,-9.51717190713584,-1.94623598077392,-13.1035680802609,0.0182375784586166,0.143735053887244,-0.342934011804309,0.023488063000757,-0.463181002690794,0.0637978814088562,0.0642939184356865,0.413404067493227
"59",-2.05950179752686,-0.0072745767483108,11.345595543396,0.296230509724667,11.4605614471592,0.411196413487833,7.44833386089748,-0.104904251720487,11.0413846548671,"Group2",-2.05222722077855,-13.4050973409229,-2.35573230725153,-13.520063244686,-2.4706982110147,-9.50783565842434,-1.95459754580638,-13.100886452394,-0.0303226004798187,0.117286239277437,-0.362203357486286,0.00232033551427158,-0.477169261249452,0.0731341301203585,0.0559323534032288,0.416085695360168
