"ACTUAL","ANCOM.BC","UQ1","UQ2","TMM1","TMM2","CSS","MED","TSS","group","D.ANCOM.BC","D.UQ1","D.UQ2","D.TMM1","D.TMM2","D.CSS","D.MED","D.TSS","CD.ANCOM.BC","CD.UQ1","CD.UQ2","CD.TMM1","CD.TMM2","CD.CSS","CD.MED","CD.TSS"
-1.69436460123924,0.325523905377792,11.9707984210661,-0.272806012185366,11.8596351751069,-0.383969258144591,7.97246601597457,-0.0371492350475591,12.2411936200742,"Group1",-2.01988850661704,-13.6651630223054,-1.42155858905388,-13.5539997763461,-1.31039534309465,-9.66683061721381,-1.65721536619169,-13.9355582213134,-0.00248211314003877,-0.147005251054594,0.150354017899612,-0.0358420050953701,0.261517263858837,-0.115333826520082,-0.0636820593386485,-0.420710694833875
-2.01261198102883,0.0233379640147846,11.6245221843483,-0.299366579273877,11.5448262263914,-0.379062537230801,7.65444322647011,-0.295928423300543,11.9205682003262,"Group1",-2.03594994504362,-13.6371341653771,-1.71324540175496,-13.5574382074202,-1.63354944379803,-9.66705520749895,-1.71668355772829,-13.933180181355,-0.0185435515666201,-0.118976394126349,-0.141332794801466,-0.0392804361694274,-0.0616368368445424,-0.115558416805218,-0.123150250875254,-0.41833265487548
-2.18175959810685,-0.179072488661336,11.5381375701495,-0.219865134440099,11.3783429058658,-0.379659798723802,7.45587668749182,-0.464666697647762,11.7540818074851,"Group1",-2.00268710944552,-13.7198971682563,-1.96189446366675,-13.5601025039726,-1.80209979938305,-9.63763628559868,-1.71709290045909,-13.9358414055919,0.0147192840314814,-0.201739397005548,-0.389981856713263,-0.0419447327218467,-0.23018719242956,-0.0861394949049501,-0.123559593606054,-0.420993879112407
-1.68727221003238,0.316203430688344,11.9659084357719,-0.282485879203707,11.8606850706704,-0.387709244305229,7.92804560087478,-0.0516197763300918,12.2459950355276,"Group1",-2.00347564072073,-13.6531806458043,-1.40478633082867,-13.5479572807028,-1.29956296572715,-9.61531781090716,-1.63565243370229,-13.93326724556,0.0139307527562726,-0.13502287455354,0.167126276124817,-0.0297995094520189,0.272349641226338,-0.0638210202134299,-0.0421191268492525,-0.418419719080452
-1.82698200004648,0.186747634682693,11.8462854731935,-0.263397409992726,11.7310377548034,-0.378645128382903,7.81197342962202,-0.164092384785745,12.1069261163388,"Group1",-2.01372963472917,-13.67326747324,-1.56358459005375,-13.5580197548498,-1.44833687166357,-9.6389554296685,-1.66288961526073,-13.9339081163853,0.00367675874782947,-0.155109701989243,0.00832801689974128,-0.039861983599069,0.123575735289918,-0.0874586389747698,-0.0693563084076934,-0.41906058990577
-1.88183662646861,0.128516071149921,11.7952829187412,-0.258419128343041,11.6760080869712,-0.377693960113051,7.76599307940768,-0.20524819663661,12.0507863211026,"Group1",-2.01035269761853,-13.6771195452098,-1.62341749812557,-13.5578447134398,-1.50414266635556,-9.64782970587628,-1.676588429832,-13.9326229475712,0.00705369585846904,-0.158961773959003,-0.0515048911720764,-0.0396869421889967,0.0677699405979322,-0.0963329151825558,-0.0830551229789616,-0.41777542109171
-2.11577307809962,-0.0992728924792646,11.5965483323059,-0.223972120447999,11.454227882588,-0.366292570165872,7.54960916515453,-0.405949396719318,11.816837614282,"Group1",-2.01650018562036,-13.7123214104055,-1.89180095765162,-13.5700009606876,-1.74948050793375,-9.66538224325415,-1.7098236813803,-13.9326106923816,0.000906207856639973,-0.194163639154734,-0.319888350698133,-0.0518431894368643,-0.177567900980261,-0.113885452560426,-0.116290374527268,-0.417763165902091
-2.21501950795344,-0.212032606164112,11.5076008462894,-0.21481539354126,11.3444559593486,-0.377960280482025,7.4667994750186,-0.503843592259091,11.7183530104787,"Group1",-2.00298690178933,-13.7226203542428,-2.00020411441218,-13.5594754673021,-1.83705922747142,-9.68181898297204,-1.71117591569435,-13.9333725184321,0.014419491687669,-0.204462582992056,-0.42829150745869,-0.0413176960512907,-0.265146620517925,-0.130322192278316,-0.117642608841313,-0.418524991952578
-1.92213962421546,0.0976630655565135,11.7476548697519,-0.265463895627103,11.6282809959399,-0.384837769439125,7.70975686445416,-0.248678077096158,12.0100820922085,"Group1",-2.01980268977198,-13.6697944939674,-1.65667572858836,-13.5504206201554,-1.53730185477634,-9.63189648866963,-1.6734615471193,-13.9322217164239,-0.0023962962949784,-0.151636722716603,-0.0847631216348688,-0.0322628489045833,0.0346107521771517,-0.080399697975901,-0.079928240266268,-0.417374189944411
-1.74251104926474,0.267127430480785,11.9259031011582,-0.267848956678106,11.8080358527455,-0.385716205090882,7.88457651059632,-0.0778698628982195,12.1912178574644,"Group1",-2.00963847974553,-13.668414150423,-1.47466209258664,-13.5505469020102,-1.35679484417386,-9.62708755986107,-1.66464118636652,-13.9337289067291,0.0077679137314699,-0.150256379172202,0.0972505143668538,-0.0323891307594266,0.21511776277963,-0.0755907691673396,-0.0711078795134863,-0.418881380249593
-1.31388877290546,0.721071352475763,12.0414159882801,0.253642961963311,12.1976463261815,0.40987329986472,8.11671562481911,0.196185930314952,11.7839673543237,"Group2",-2.03496012538123,-13.3553047611855,-1.56753173486877,-13.511535099087,-1.72376207277018,-9.43060439772457,-1.51007470322041,-13.0978561272292,-0.0175537319042283,0.162853010065234,0.00438087208471716,0.0066226721638234,-0.151849465816692,0.120892392969154,0.0834586036326226,0.416991399250346
-0.805012674192626,1.19037524636459,12.5338924733779,0.242578349538436,12.6637103665476,0.372396242708198,8.57319538153152,0.658487827330663,12.2890157583438,"Group2",-1.99538792055722,-13.3389051475705,-1.04759102373106,-13.4687230407403,-1.17740891690082,-9.37820805572415,-1.46350050152329,-13.0940284325365,0.022018472919777,0.179252623680275,0.524321583222428,0.0494347305105123,0.394503690052666,0.173288734969578,0.130032805329747,0.420819093943045
-0.909446569454199,1.10393396292036,12.4192295650577,0.229667471654551,12.5406304783163,0.351068384913125,8.53601494565683,0.556310704448419,12.187017238995,"Group2",-2.01338053237456,-13.3286761345119,-1.13911404110875,-13.4500770477705,-1.26051495436732,-9.44546151511102,-1.46575727390262,-13.0964638084492,0.00402586110243552,0.189481636738844,0.432798565844741,0.0680807234802678,0.311397652586167,0.106035275582704,0.127776032950419,0.418383718030308
-1.39532878567349,0.599839248642508,11.9309921706657,0.226347776182059,12.0861907128509,0.381546318367295,8.01697774676226,0.0866004902326353,11.7005081576857,"Group2",-1.995168034316,-13.3263209563392,-1.62167656185555,-13.4815194985244,-1.77687510404078,-9.41230653243575,-1.48192927590612,-13.0958369433591,0.0222383591610014,0.19183681491158,-0.0497639549020565,0.0366382727263428,-0.204962497087293,0.139190258257978,0.111604030946913,0.419010583120379
-1.26520260459994,0.748163877048341,12.1116202469533,0.275546632364154,12.2216405621919,0.385566947602698,8.13241267450091,0.222284319798084,11.8324477159271,"Group2",-2.01336648164828,-13.3768228515533,-1.54074923696409,-13.4868431667918,-1.65076955220264,-9.39761527910084,-1.48748692439802,-13.0976503205271,0.00403991182871888,0.14133491969751,0.0311633699893989,0.0313146044589647,-0.0788569452491454,0.153881511592884,0.106046382455015,0.417197205952434
-1.0602201380048,0.959890149589311,12.2967626800889,0.261988568712415,12.4092388651422,0.374464753765692,8.38343320123671,0.436538600561664,12.0318025882467,"Group2",-2.02011028759411,-13.3569828180937,-1.32220870671722,-13.469459003147,-1.43468489177049,-9.44365333924151,-1.49675873856646,-13.0920227262515,-0.00270389411711403,0.161174953157051,0.249703900236275,0.0486987681037707,0.137227715182997,0.107843451452213,0.0967745682865722,0.422824800228019
-0.811987632468316,1.19471869832058,12.5114196175258,0.224592210200517,12.4990028291596,0.212175421834293,8.61540823891319,0.650752286396726,12.2845186946071,"Group2",-2.00670633078889,-13.3234072499941,-1.03657984266883,-13.3109904616279,-1.02416305430261,-9.42739587138151,-1.46273991886504,-13.0965063270754,0.0107000626881062,0.194750521256644,0.535332764284659,0.207167309622866,0.547749552650882,0.12410091931222,0.130793387987995,0.418341199404088
-1.3305253133906,0.681250838472362,12.0414159882801,0.273639024511367,12.1786583160324,0.410881352263686,8.07837810362652,0.171615528813549,11.7638942779775,"Group2",-2.01177615186296,-13.3719413016707,-1.60416433790197,-13.509183629423,-1.74140666565429,-9.40890341701712,-1.50214084220415,-13.0944195913681,0.00563024161403325,0.146216469580095,-0.0322517309484782,0.0089741418277729,-0.169494058700798,0.142593373676606,0.0913924646488855,0.420427935111418
-0.946926922931496,1.06474331054077,12.3907916297372,0.239851216845078,12.531284616692,0.380344203799915,8.51879191277993,0.524150268329159,12.1482952166105,"Group2",-2.01167023347227,-13.3377185526687,-1.18677813977657,-13.4782115396235,-1.32727112673141,-9.46571883571143,-1.47107719126065,-13.095222139542,0.00573616000472832,0.180439218582078,0.385134467176917,0.0399462316272405,0.244641480222079,0.0857779549822979,0.122456115592382,0.41962538693752
-1.32169621710727,0.710161895505592,12.0594344937828,0.278713387168346,12.1930361256211,0.412315019006667,8.13885675069633,0.207071436713751,11.7768884508014,"Group2",-2.03185811261286,-13.38113071089,-1.60040960427561,-13.5147323427283,-1.73401123611393,-9.46055296780359,-1.52876765382102,-13.0985846679087,-0.0144517191358604,0.137027060360751,-0.0284969973221214,0.00342542852242822,-0.162098629160443,0.0909438228901358,0.0647656530320195,0.416262858570837
-0.946899767447772,1.05628360607376,12.3778882249013,0.227037633871343,12.5059261910995,0.355075600069549,8.44698529637274,0.514689159588153,12.1482051568266,"Group2",-2.00318337352153,-13.3247879923491,-1.17393740131911,-13.4528259585473,-1.30197536751732,-9.39388506382051,-1.46158892703592,-13.0951049242744,0.0142230199554696,0.193369778901712,0.397975205634376,0.065331812703505,0.26993723943617,0.157611726873215,0.131944379817112,0.419742602205108
-1.40831518880374,0.606428114035793,11.9510933499868,0.257923484017812,12.0937941037475,0.40062423777851,8.04590874227078,0.0894312983925109,11.6889857944597,"Group2",-2.01474330283953,-13.3594085387905,-1.66623867282155,-13.5021092925512,-1.80893942658225,-9.45422393107452,-1.49774648719625,-13.0973009832634,0.00266309063746473,0.158749232460242,-0.0943260658680614,0.0160484786995418,-0.23702681962876,0.0972728596192081,0.0957868196567857,0.417546543216117
-1.11104191299024,0.898093454167554,12.223737545074,0.238966398478765,12.3672590882447,0.38248794164944,8.31213510764841,0.365889958364143,11.9816470227134,"Group2",-2.00913536715779,-13.3347794580643,-1.350008311469,-13.4783010012349,-1.49352985463968,-9.42317702063865,-1.47693187135438,-13.0926889357036,0.00827102631920784,0.183378313186507,0.221904295484491,0.0398567700158292,0.078382752313815,0.12831977005508,0.116601435498658,0.422158590775879
-1.03508176347843,0.985999337118446,12.2967626800889,0.231752572341567,12.4219557000216,0.356945592274242,8.44009614103127,0.466975572023396,12.0621272145568,"Group2",-2.02108110059688,-13.3318444435674,-1.26683433582,-13.4570374635,-1.39202735575268,-9.4751779045097,-1.50205733550183,-13.0972089780352,-0.00367470711988327,0.186313327683418,0.305078271133489,0.0611203077507412,0.179885251200813,0.0763188861840227,0.0914759713512059,0.417638548444309
-0.789172248917045,1.21776935139987,12.5449423095645,0.237098582695,12.6702629448777,0.362419218008263,8.66042735950215,0.686607155292732,12.305583082799,"Group2",-2.00694160031691,-13.3341145584815,-1.02627083161205,-13.4594351937948,-1.15159146692531,-9.44959960841919,-1.47577940420978,-13.094755331716,0.0104647931600859,0.184043212769271,0.545641775341445,0.0587225774560078,0.420321140028182,0.101897182274536,0.117753902643259,0.420092194763519
-1.28787360186418,0.731347584627092,12.0594344937828,0.247108387781567,12.2056254718589,0.393299365857668,8.19229373114764,0.215148496535447,11.8086129087601,"Group2",-2.01922118649127,-13.3473080956469,-1.53498198964574,-13.493499073723,-1.68117296772184,-9.48016733301182,-1.50302209839962,-13.0964865106243,-0.00181479301427112,0.17084967560384,0.0369306173077468,0.0246586975277374,-0.109260360768355,0.0713294576819106,0.0905112084534128,0.418361015855197
-1.21387941412178,0.786663191136256,12.1449566672209,0.258696800896914,12.2665010442566,0.38024117793255,8.16223106548118,0.266911129547217,11.882811753506,"Group2",-2.00054260525803,-13.3588360813427,-1.47257621501869,-13.4803804583783,-1.59412059205433,-9.37611047960296,-1.48079054366899,-13.0966911676278,0.0168637882189651,0.159321689908079,0.0993363919348007,0.037777312872441,-0.0222079851008359,0.175386311090771,0.112742763184044,0.418156358851704
-1.41648409448289,0.605003798422452,11.9259031011582,0.240933713805188,12.0906678619476,0.405698474594554,8.10711747075039,0.0930659047738055,11.6807507906121,"Group2",-2.02148789290534,-13.3423871956411,-1.65741780828808,-13.5071519564305,-1.82218256907745,-9.52360156523328,-1.5095499992567,-13.097234885095,-0.00408149942834646,0.175770575609649,-0.0855052013345894,0.0110058148202814,-0.250269962123956,0.0278952254604459,0.0839833075963394,0.417612641384492
-1.09832792203105,0.914712317399071,12.2535905082237,0.253398774456924,12.3798119773168,0.37962024355004,8.31849832050434,0.385538276732564,11.9971154897698,"Group2",-2.01304023943013,-13.3519184302548,-1.35172669648798,-13.4781398993479,-1.47794816558109,-9.41682624253539,-1.48386619876362,-13.0954434118008,0.00436615404687224,0.166239340996007,0.220185910465512,0.0400178719028883,0.0939644413723961,0.134670548158335,0.109667108089418,0.419404114678716
-1.39787771388943,0.630294017457841,11.9901226938925,0.285395748929216,12.0948869048657,0.390159959902422,8.08271113423758,0.119897263662774,11.7005910503066,"Group2",-2.02817173134727,-13.388000407782,-1.68327346281864,-13.4927646187552,-1.78803767379185,-9.48058884812701,-1.5177749775522,-13.098468764196,-0.0107653378702719,0.130157363468818,-0.111360855865154,0.0253931524956101,-0.216125066838361,0.0709079425667181,0.0757583293008341,0.416378762283491
-1.12312082098908,0.894499891279745,12.2387754224386,0.262417873605651,12.3553045634966,0.378947014663669,8.28626945278307,0.349637972845295,11.9732069873177,"Group2",-2.01762071226883,-13.3618962434277,-1.38553869459473,-13.4784253844857,-1.50206783565275,-9.40939027377215,-1.47275879383438,-13.0963278083068,-0.000214318791827761,0.156261527823119,0.186373912358759,0.0397323867651007,0.0698447713007402,0.142106516921581,0.120774513018661,0.418519718172712
-1.39478367005478,0.625541812959104,11.9659084357719,0.260719334013706,12.1094524002489,0.404263298490629,8.03657340970731,0.109622622616831,11.7010551220472,"Group2",-2.02032548301389,-13.3606921058267,-1.65550300406849,-13.5042360703036,-1.79904696854541,-9.4313570797621,-1.50440629267161,-13.0958387921019,-0.00291908953689024,0.157465665424057,-0.0835903971149992,0.0139217009471331,-0.227134361591923,0.120139710931632,0.089127014181422,0.419008734377577
-0.804075398078745,1.2247138004698,12.5558713800967,0.260840503926853,12.6660834087348,0.371052532565043,8.66129353538999,0.682741618038531,12.2927410470438,"Group2",-2.02878919854855,-13.3599467781754,-1.0649159020056,-13.4701588068136,-1.17512793064379,-9.46536893346874,-1.48681701611728,-13.0968164451225,-0.0113828050715483,0.158210993075382,0.506996704947893,0.0479989644371912,0.396784676309702,0.0861278572249891,0.106716290735761,0.418031081357006
-1.26010577621825,0.758624539216334,12.0988268954934,0.256633655250593,12.2228750757955,0.380681835552646,8.16961956172385,0.229567518115075,11.8385895028748,"Group2",-2.01873031543459,-13.3589326717117,-1.51673943146885,-13.4829808520137,-1.6407876117709,-9.42972533794211,-1.48967329433333,-13.0986952790931,-0.00132392195759046,0.159225099539102,0.0551731754846432,0.0351769192370472,-0.0688750048174103,0.121771452751622,0.103860012519708,0.416152247386428
-0.884814426087336,1.12984830830481,12.4678713722801,0.252616017175255,12.5731023390747,0.357846983969836,8.53168763756669,0.5917857538141,12.2127751335898,"Group2",-2.01466273439214,-13.3526857983674,-1.13743044326259,-13.457916765162,-1.24266141005717,-9.41650206365403,-1.47660017990144,-13.0975895596772,0.00274365908485308,0.16547197288336,0.4344821636909,0.060241006088777,0.329251196896318,0.1349947270397,0.116933126951601,0.417257966802339
-1.15022336413649,0.868131214926691,12.1929658864073,0.245094184006721,12.3512570118763,0.403385309475696,8.29504914043511,0.326174888101345,11.9446299562818,"Group2",-2.01835457906318,-13.3431892505438,-1.39531754814321,-13.5014803760127,-1.55360867361218,-9.4452725045716,-1.47639825223783,-13.0948533204182,-0.000948185586178152,0.17496852070701,0.176595058810285,0.0166773952380339,0.0183039333413086,0.106224286122131,0.117135054615207,0.419994206061274
-0.932473371736191,1.08838661612118,12.3907916297372,0.225358703673724,12.5508082577339,0.385375331670449,8.47699600166482,0.551406033833538,12.1628258385269,"Group2",-2.02085998785737,-13.3232650014734,-1.15783207540991,-13.4832816294701,-1.31784870340664,-9.40946937340101,-1.48387940556973,-13.0952992102631,-0.00345359438037596,0.194892769777384,0.414080531543576,0.0348761417806589,0.254063903546851,0.142027417292713,0.109653901283308,0.41954831621644
-1.23174870308613,0.797473768989959,12.1284273652697,0.257694597720855,12.2801481352128,0.409415367663922,8.19174002127746,0.279759462869858,11.8672306031361,"Group2",-2.02922247207609,-13.3601760683558,-1.48944330080698,-13.5118968382989,-1.64116407075005,-9.42348872436358,-1.51150816595599,-13.0989793062222,-0.0118160785990877,0.157981702894938,0.0824693061465083,0.00626093295187147,-0.0692514637965587,0.128008066330143,0.0820251408970516,0.415868220257316
-1.21919765280118,0.806909516849945,12.1449566672209,0.26436488537278,12.2806966682225,0.400104886374319,8.22389538017882,0.273662677883321,11.877124035319,"Group2",-2.02610716965112,-13.3641543200221,-1.48356253817396,-13.4998943210236,-1.61930253917549,-9.44309303298,-1.4928603306845,-13.0963216881202,-0.00870077617412246,0.154003451228681,0.0883500687795356,0.0182634502271384,-0.0473899322220046,0.108403757713731,0.100672976168541,0.418525838359358
-0.851073168994936,1.15227162129043,12.4884300993011,0.240735779080125,12.6217442238634,0.374049903642378,8.55294636112206,0.627462968483405,12.2452933586835,"Group2",-2.00334479028536,-13.3395032682961,-1.09180894807506,-13.4728173928583,-1.22512307263731,-9.40401953011699,-1.47853613747834,-13.0963665276784,0.0140616031916343,0.178654502954725,0.48010365887843,0.0453403783924688,0.346789534316176,0.147477260576737,0.114997169374696,0.41848099880113
