"phylum","genus","mean.difference (MA - VEN)","se (MA - VEN)","effect.size (MA - VEN)","p.val","q.val","diff.abn","structural.zero (MA)","structural.zero (VEN)"
"p__Firmicutes","p__Firmicutes;g__Ruminococcus",-1.18447800480905,0.272330833381137,-4.34940836519723,1.36505308554072e-05,0.00300311678818958,TRUE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Micrococcus",0.497271373565317,0.114409928082287,4.34640054320867,1.38389757462798e-05,0.00304457466418157,TRUE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Pasteurella",0.496982779333289,0.120802820921313,4.11399978529481,3.88861795108984e-05,0.00855495949239765,TRUE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Oxalobacter",-1.20647632121305,0.293597212188204,-4.10929079408174,3.96876066901133e-05,0.00873127347182492,TRUE,0,0
"p__Euryarchaeota","p__Euryarchaeota;g__Methanosphaera",1.35175888059039,0.335054757464471,4.03444168594958,5.47322800488797e-05,0.0120411016107535,TRUE,0,0
"p__Firmicutes","p__Firmicutes;g__Coprococcus",-1.29752724650342,0.322199601488158,-4.0270914070361,5.64710832003759e-05,0.0124236383040827,TRUE,0,0
"p__Firmicutes","p__Firmicutes;g__Gemella",0.948019193325726,0.236443317277505,4.00949878491626,6.08477661599521e-05,0.0133865085551895,TRUE,0,0
"p__Bacteroidetes","p__Bacteroidetes;g__Parabacteroides",-1.35185475175632,0.338391997765885,-3.99493711636644,6.4711426376197e-05,0.0142365138027633,TRUE,0,0
"p__Firmicutes","p__Firmicutes;g__Granulicatella",0.909283290062292,0.228110794268292,3.98614757788639,6.71547519721912e-05,0.0147740454338821,TRUE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Pantoea",-0.933525432974631,0.237100641584636,-3.9372539303796,8.24193777328232e-05,0.0181322631012211,TRUE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Rothia",1.06810559273141,0.272078247059817,3.92572947037764,8.64672936648906e-05,0.0190228046062759,TRUE,0,0
"p__Tenericutes","p__Tenericutes;g__Asteroleplasma",-1.31624729173754,0.344591169094492,-3.81973599380489,0.000133594587734582,0.029390809301608,TRUE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Renibacterium",0.657715700503048,0.174555954935204,3.76793619414013,0.000164602759262925,0.0362126070378434,TRUE,0,0
"p__Firmicutes","p__Firmicutes;g__Paenibacillus",-0.660272842797603,0.175279471793465,-3.76697188804639,0.000165239599125278,0.0363527118075612,TRUE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Neisseria",0.73077088058734,0.194256930666955,3.76187803481882,0.000168642285003875,0.0371013027008526,TRUE,0,0
"p__Firmicutes","p__Firmicutes;g__Weissella",1.22080131611911,0.334169385267658,3.65324105061655,0.000258950923779017,0.0569692032313838,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Balneimonas",0.327110002244209,0.0906752036538159,3.60749123313872,0.000309171981109233,0.0680178358440312,FALSE,0,0
"p__Euryarchaeota","p__Euryarchaeota;g__Methanobrevibacter",-1.44594293771715,0.403039294289253,-3.58759792954436,0.000333738401857596,0.0734224484086712,FALSE,0,0
"p__Tenericutes","p__Tenericutes;g__Holdemania",-0.70662006985331,0.197549087645267,-3.57693410926892,0.000347647759194052,0.0764825070226914,FALSE,0,0
"p__Actinobacteria","p__Actinobacteria;g__Slackia",-1.04166222038581,0.296370952248285,-3.5147244103503,0.000440210561354193,0.0968463234979226,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Pontibacillus",-0.445896274803563,0.127086605660913,-3.50860165384606,0.000450469048788863,0.0991031907335498,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Macrococcus",0.493016002394359,0.141826820486208,3.47618314155399,0.000508604837348957,0.111893064216771,FALSE,0,0
"p__Firmicutes","p__Firmicutes;g__Peptoniphilus",0.828815817912278,0.239212513094993,3.46476782166971,0.000530689429086216,0.116751674398968,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Edwardsiella",-0.530984647637765,0.1561104563926,-3.40133940997776,0.000670565143766812,0.147524331628699,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Succinivibrio",-1.46479907846939,0.431926275458621,-3.39131736524724,0.000695575047531322,0.153026510456891,FALSE,0,0
