"otu.names","W_stat","detected_0.9","detected_0.8","detected_0.7","detected_0.6"
"p__Bacteroidetes;g__Bacteroides",153,FALSE,FALSE,FALSE,TRUE
"p__Bacteroidetes;g__Dysgonomonas",114,FALSE,FALSE,FALSE,FALSE
"p__Bacteroidetes;g__Paludibacter",108,FALSE,FALSE,FALSE,FALSE
"p__Bacteroidetes;g__Porphyromonas",60,FALSE,FALSE,FALSE,FALSE
"p__Bacteroidetes;g__Prevotella",143,FALSE,FALSE,FALSE,TRUE
"p__Bacteroidetes;g__Sphingobacterium",99,FALSE,FALSE,FALSE,FALSE
"p__Bacteroidetes;g__Tannerella",152,FALSE,FALSE,FALSE,TRUE
"p__Firmicutes;g__Abiotrophia",76,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Acetivibrio",101,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Acidaminococcus",150,FALSE,FALSE,FALSE,TRUE
"p__Firmicutes;g__Aerococcus",96,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Anaerobacillus",81,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Anaerofustis",83,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Anaerostipes",75,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Anaerotruncus",126,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Anoxybacillus",103,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Bacteroides",64,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Blautia",72,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Butyrivibrio",62,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Carnobacterium",59,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Clostridium",77,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Coprococcus",137,FALSE,FALSE,FALSE,TRUE
"p__Firmicutes;g__Dehalobacterium",67,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Desulfitobacterium",96,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Desulfosporosinus",104,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Dialister",29,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Enterococcus",77,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Epulopiscium",94,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Eubacterium",50,FALSE,FALSE,FALSE,FALSE
"p__Firmicutes;g__Exiguobacterium",141,FALSE,FALSE,FALSE,TRUE
