"phylum","genus","mean.difference (VEN - US)","se (VEN - US)","W","p.val","q.val","diff.abn","structural.zero (US)","structural.zero (VEN)"
"p__Proteobacteria","p__Proteobacteria;g__Eikenella",0.160452788038332,0.105530120635303,1.52044541475353,0.12839906776192,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Enterobacter",0.016531651089485,0.100408122050788,0.164644560139498,0.869223755883228,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Gallionella",0.236867571919444,0.0923813393019543,2.56401967874948,0.010346767806112,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Herbaspirillum",-0.231170109850808,0.109628983489784,-2.10865870039149,0.0349740521033191,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Janthinobacterium",-0.111176768339649,0.0997846866036716,-1.11416663341565,0.265207706908139,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Leclercia",0.190875681236086,0.147252610820221,1.29624649894408,0.194890574317653,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Limnohabitans",0.112276110246213,0.132541897354251,0.847099011613875,0.396939935996545,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Lysobacter",-0.102282286107571,0.0931059529321465,-1.09855796419496,0.271960921535428,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Methylibium",0.0692331307168611,0.108843113800289,0.636081864066236,0.52472306558633,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Methylobacillus",0.00811586903934634,0.0888123365195651,0.0913822263594927,0.927188883963962,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Methylobacterium",-0.171535707102543,0.111272375391034,-1.54158394210361,0.123174730171172,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Methylophaga",0.221796283556186,0.107276644150089,2.0675169820364,0.0386854656953494,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Methyloversatilis",0.256536842083299,0.132662204681119,1.93375982782691,0.0531426641168955,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Nitrosomonas",-0.0530945866574223,0.108160603361784,-0.490886561346439,0.623506682419796,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Novosphingobium",-0.255448065198301,0.0926851375390828,-2.75608443792389,0.00584978934910413,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Oceanimonas",-0.00836692292289015,0.0861630805736676,-0.0971056613480366,0.92264248500636,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Proteus",0.130911461609736,0.155641490775359,0.841109018922749,0.400286863009249,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Providencia",0.0495877832911868,0.0901050608805994,0.550332942529132,0.582091033299321,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Pseudomonas",0.310518975476135,0.162374652866938,1.91236113514957,0.0558298893439892,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Rahnella",0.225573482010643,0.117429996450161,1.92091875014558,0.0547419515200862,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Ramlibacter",0.0823081181251939,0.12091426124233,0.680714725289815,0.496052016985997,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Rhizobium",0.129011375504706,0.125089962931354,1.03134873879133,0.302377310224368,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Schlegelella",0.0879689684059143,0.146291184394383,0.601327884315714,0.547621620759196,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Shewanella",-0.0488367583313082,0.0766657633174988,-0.637008701381589,0.524119175785756,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Thiothrix",0.169645307003195,0.0962867236887909,1.76187640937402,0.0780901812078698,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Vogesella",-0.155520485869716,0.0897925492426716,-1.73199766775091,0.0832739776928495,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Xenorhabdus",0.0473007960302089,0.107435090797518,0.440273244794443,0.659739216276871,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Yersinia",0.257074806237664,0.109535520078865,2.3469538105317,0.0189276010128633,1,FALSE,0,0
