"ACTUAL","ANCOM.BC","CSS","MED","UQ","TMM","TSS","group","D.ANCOM.BC","D.CSS","D.MED","D.UQ","D.TMM","D.TSS","CD.ANCOM.BC","CD.CSS","CD.MED","CD.UQ","CD.TMM","CD.TSS"
-3.02604875773219,0.978606930305874,6.65929391968364,0.488751048794952,-0.324215854584211,-0.554100478288853,10.537335794673,"Group1",-4.00465568803806,-9.68534267741583,-3.51479980652714,-2.70183290314798,-2.47194827944333,-13.5633845524052,0.568004858851804,0.798145276940872,0.827459601178382,1.60030218816285,1.83018681186749,0.226830554776473
-5.4217198087975,-0.448474636253054,5.6970934865054,-0.406652800972407,0.432526064884223,0.665990601869874,8.26590733415575,"Group1",-4.97324517254445,-11.1188132953029,-5.01506700782509,-5.85424587368172,-6.08771041066737,-13.6876271429532,-0.400584625654581,-0.635325340946206,-0.672807600119572,-1.55211078237089,-1.78557531935655,0.102587964228393
-2.79722806934242,1.16708462178609,6.81124437860129,0.676376452852958,-0.279474228489608,-0.630699827624244,10.7622974656623,"Group1",-3.96431269112851,-9.60847244794371,-3.47360452219537,-2.51775384085281,-2.16652824171817,-13.5595255350047,0.608347855761358,0.875015506412987,0.868654885510147,1.78438125045802,2.13560684959266,0.230689572176942
-2.95764794936008,0.996053842144721,6.61472560020376,0.494988726083198,-0.329466755124717,-0.643146602410879,10.6028404378176,"Group1",-3.9537017915048,-9.57237354956384,-3.45263667544328,-2.62818119423536,-2.3145013469492,-13.5604883871777,0.618958755385062,0.911114404792855,0.889622732262241,1.67395389707546,1.98763374436163,0.229726720003979
-2.46160532913855,1.47981013936438,6.97914527506881,0.854230362768819,-0.336607022653645,-0.747587186898024,11.0943295235689,"Group1",-3.94141546850292,-9.44075060420736,-3.31583569190737,-2.1249983064849,-1.71401814224052,-13.5559348527074,0.63124507838694,1.04273735014934,1.02642371579815,2.17713678482592,2.5881169490703,0.234280254474228
-5.58636926856362,-0.448070952602964,5.78996017089725,-0.423209752465624,0.298596027646089,0.561155330028164,8.41582469702795,"Group2",-5.13829831596065,-11.3763294394609,-5.16315951609799,-5.88496529620971,-6.14752459859178,-14.0021939655916,-0.565637769070788,-0.892841485104174,-0.820900108392472,-1.58283020489888,-1.84538950728095,-0.211978858409926
-5.8815590637786,-0.52278882354482,5.8111409929767,-0.447013942964081,0.527084647509236,0.835694999134557,8.15851624480683,"Group2",-5.35877024023378,-11.6927000567553,-5.43454512081452,-6.40864371128783,-6.71725406291315,-14.0400753085854,-0.786109693343912,-1.2092121023986,-1.09228571310899,-2.106508619977,-2.41511897160233,-0.24986020140379
-3.81976731540853,0.415968218688211,6.20859002609663,0.0201908248478304,-0.551524242394651,-0.468670053190752,10.0842245211998,"Group2",-4.23573553409674,-10.0283573415052,-3.83995814025636,-3.26824307301388,-3.35109726221778,-13.9039918366084,0.336925012793125,0.455130612851539,0.502301267449162,1.03389201829695,0.951037829093051,-0.113776729426734
-6.16615119721983,-0.592312409600367,5.8805329864007,-0.449494707906418,0.733588053290888,0.947481761657443,7.91862865334224,"Group2",-5.57383878761946,-12.0466841836205,-5.71665648931341,-6.89973925051071,-7.11363295887727,-14.0847798505621,-1.00117824072959,-1.56319622926383,-1.37439708160789,-2.59760415919989,-2.81149786756644,-0.294564743380425
-2.94039071662693,1.13301196500677,6.66057514983969,0.605130128592555,-0.602421801084671,-0.797957079462001,10.9535396505889,"Group2",-4.07340268163371,-9.60096586646662,-3.54552084521949,-2.33796891554226,-2.14243363716493,-13.8939303672158,0.499257865256159,0.882522087890081,0.796738562486035,1.96416617576857,2.1597014541459,-0.103715260034152
-5.95000295713334,-0.546059989525073,5.85220247977447,-0.444735559765715,0.578206604077497,0.799143005545684,8.09985791073758,"Group2",-5.40394296760827,-11.8022054369078,-5.50526739736763,-6.52820956121084,-6.74914596267903,-14.0498608678709,-0.831282420718405,-1.31871748255112,-1.16300798966211,-2.22607446990001,-2.4470108713682,-0.259645760689288
-3.50595681426293,0.633052111604717,6.24997524225948,0.224773976248453,-0.608133396938144,-0.63311093194229,10.3931406110693,"Group2",-4.13900892586765,-9.75593205652241,-3.73073079051138,-2.89782341732479,-2.87284588232064,-13.8990974253323,0.433651621022216,0.727555897834282,0.611528617194137,1.40431167398604,1.42928920899019,-0.108882318150611
-5.29504751748508,-0.333346683617309,5.64897423816121,-0.406518093165296,0.0590865341024058,0.315019408985378,8.67863153729377,"Group2",-4.96170083386777,-10.9440217556463,-4.88852942431979,-5.35413405158749,-5.61006692647046,-13.9736790547788,-0.389040286977908,-0.460533801289591,-0.546270016614265,-1.05199896027666,-1.30793183515963,-0.183463947597209
-3.78247797666887,0.441175417641316,6.24997524225948,0.0662418898776596,-0.473695590682349,-0.483775612971092,10.1204520527736,"Group2",-4.22365339431019,-10.0324532189284,-3.84871986654653,-3.30878238598652,-3.29870236369778,-13.9029300294425,0.349007152579675,0.45103473542834,0.493539541158988,0.993352705324304,1.00343272761305,-0.112714922260855
-5.29740548772556,-0.349262740612043,5.68697535633982,-0.409070793022342,0.0608132435809499,0.293044344870963,8.67675776108758,"Group2",-4.94814274711352,-10.9843808440654,-4.88833469470322,-5.35821873130651,-5.59044983259653,-13.9741632488131,-0.375482200223655,-0.500892889708686,-0.5460752869977,-1.05608363999568,-1.2883147412857,-0.183948141631499
-3.2014758530913,0.855612422403909,6.43133108193348,0.376592180365114,-0.681617751026064,-0.744733475349918,10.6936933834345,"Group2",-4.05708827549521,-9.63280693502478,-3.57806803345642,-2.51985810206524,-2.45674237774139,-13.8951692365258,0.515572271394652,0.850681019331914,0.764191374249102,1.78227698924559,1.84539271356944,-0.104954129344181
-6.19466700000087,-0.604599850290034,5.89440283426485,-0.450043838173688,0.753489207608183,0.972053327961428,7.89506349809157,"Group2",-5.59006714971083,-12.0890698342657,-5.74462316182718,-6.94815620760905,-7.1667203279623,-14.0897304980924,-1.01740660282097,-1.60558187990902,-1.40236375412166,-2.64602111629822,-2.86458523665147,-0.2995153909108
-6.07828614215039,-0.542977339371289,5.8348107370626,-0.438151540336894,0.671226314650832,0.968180019633791,7.99193051985248,"Group2",-5.5353088027791,-11.913096879213,-5.6401346018135,-6.74951245680123,-7.04646616178418,-14.0702166620029,-0.962648255889239,-1.4296089248563,-1.29787519410798,-2.4473773654904,-2.74433107047336,-0.280001554821231
-5.82310094165418,-0.502771080934024,5.81413053182507,-0.44388874227569,0.483471660375512,0.788869275939532,8.20821938349683,"Group2",-5.32032986072015,-11.6372314734792,-5.37921219937849,-6.30657260202969,-6.61197021759371,-14.031320325151,-0.747669313830287,-1.15374351912254,-1.03695279167296,-2.00443751071886,-2.30983512628288,-0.24110521796937
-3.82079789801245,0.432801479135886,6.29341927884648,0.0647852688770957,-0.438195557087648,-0.421319308616134,10.0842245211998,"Group2",-4.25359937714834,-10.1142171768589,-3.88558316688955,-3.3826023409248,-3.39947858939632,-13.9050224192123,0.319061169741528,0.369270777497766,0.456676240815975,0.919532750386026,0.902656501914512,-0.114807312030656
-3.34649251064477,0.779197460401615,6.46458830368996,0.306991421503419,-0.543077665464559,-0.69804950560924,10.5534662376947,"Group2",-4.12568997104638,-9.81108081433473,-3.65348393214819,-2.80341484518021,-2.64844300503553,-13.8999587483395,0.446970575843483,0.672407140021971,0.688775475557336,1.49872024613062,1.6536920862753,-0.109743641157822
-6.16557671299043,-0.600696795877999,5.87493073085203,-0.453062046363048,0.733588053290888,0.950616843041797,7.91862865334224,"Group2",-5.56487991711243,-12.0405074438425,-5.71251466662738,-6.89916476628132,-7.11619355603223,-14.0842053663327,-0.992219370222568,-1.55701948948576,-1.37025525892186,-2.59702967497049,-2.8140584647214,-0.293990259151032
-3.16016516171165,0.92688470573313,6.41345895716736,0.431137032981187,-0.62470655050494,-0.747183382179909,10.7325196041164,"Group2",-4.08704986744478,-9.573624118879,-3.59130219469283,-2.53545861120671,-2.41298177953174,-13.8926847658281,0.48561067944509,0.909863835477694,0.750957213012689,1.76667648010412,1.88915331177909,-0.102469658646443
-3.55158287971765,0.619140122752815,6.21860011969173,0.226953740893106,-0.565278504020367,-0.564742223391806,10.3496146423632,"Group2",-4.17072300247046,-9.77018299940938,-3.77853662061075,-2.98630437569728,-2.98684065632584,-13.9011975220808,0.401937544419403,0.71330495494732,0.563722787094767,1.31583071561355,1.31529443498499,-0.11098241489919
-4.66195012937587,-0.0718410548810796,6.1246833908942,-0.326067870724424,-0.209975163611001,0.00896327066777955,9.27105910701089,"Group2",-4.59010907449479,-10.7866335202701,-4.33588225865144,-4.45197496576487,-4.67091340004365,-13.9330092363868,-0.0174485276049223,-0.303145565913374,0.00637714905407893,-0.149839874454037,-0.368778308732818,-0.142794129205116
-3.7555939387929,0.479001684366939,6.22257626807137,0.0779936809797808,-0.501284352383655,-0.498327349041517,10.1485882712024,"Group2",-4.23459562315984,-9.97817020686427,-3.83358761977269,-3.25430958640925,-3.25726658975139,-13.9041822099953,0.338064923730022,0.505317747492423,0.508671787932836,1.04782550490158,1.04486850155944,-0.113967102813644
-4.96243352211212,-0.213906242539716,5.56068163101553,-0.386048766557495,0.0608918012619676,0.122285912409621,8.98544528762317,"Group2",-4.7485272795724,-10.5231151531276,-4.57638475555463,-5.02332532337409,-5.08471943452174,-13.9478788097353,-0.17586673268254,-0.0396271987709511,-0.234125347849105,-0.72119023206326,-0.782584343210913,-0.157663702553647
-3.63767294515227,0.581737267012189,6.21860011969173,0.224768063895183,-0.48167773351042,-0.512264046496898,10.2646175579351,"Group2",-4.21941021216446,-9.856273064844,-3.86244100904746,-3.15599521164185,-3.12540889865538,-13.9022905030874,0.353250334725401,0.627214889512693,0.479818398658064,1.14613987966897,1.17672619265545,-0.112075395905734
-5.48546680649174,-0.384691116853064,5.71373280550937,-0.41101129719082,0.216746081338752,0.427255150452717,8.50633444808136,"Group2",-5.10077568963868,-11.1991996120011,-5.07445550930092,-5.70221288783049,-5.91272195694446,-13.9918012545731,-0.528115142748812,-0.715711657644412,-0.7321961015954,-1.40007779651966,-1.61058686563363,-0.201586147391462
-3.74596197461131,0.475979321141224,6.27852142416584,0.0726924844016493,-0.509654521069793,-0.513727576491644,10.1571215108483,"Group2",-4.22194129575253,-10.0244833987772,-3.81865445901296,-3.23630745354151,-3.23223439811966,-13.9030834854596,0.350719251137333,0.459004555579545,0.523604948692564,1.06582763776931,1.06990069319116,-0.112868378278003
-5.46538012670856,-0.433384254046429,5.74620319054015,-0.417497172098322,0.22726763663896,0.477618329716593,8.49474306257865,"Group2",-5.03199587266213,-11.2115833172487,-5.04788295461024,-5.69264776334752,-5.94299845642515,-13.9601231892872,-0.459335325772267,-0.728095362892017,-0.705623546904719,-1.39051267203669,-1.64086336511433,-0.169908082105568
-3.89197508417049,0.399811760069456,6.3261494731551,0.0325632037444708,-0.371556338128082,-0.460027716908843,10.0161463706751,"Group2",-4.29178684423995,-10.2181245573256,-3.92453828791496,-3.52041874604241,-3.43194736726165,-13.9081214548456,0.280873702649916,0.265363397031106,0.417721119790558,0.781716345268417,0.870187724049178,-0.11790634766392
-5.96837521062712,-0.534355486147799,5.80211837537706,-0.435872211803781,0.592541864163879,0.82335754779686,8.08332860878638,"Group2",-5.43401972447932,-11.7704935860042,-5.53250299882334,-6.560917074791,-6.79173275842398,-14.0517038194135,-0.861359177589456,-1.28700563164749,-1.19024359111782,-2.25878198348017,-2.48959766711315,-0.261488712231857
-6.06854141569123,-0.572886238793898,5.87493073085203,-0.44388874227569,0.665170059658228,0.883128862824492,7.99900721324395,"Group2",-5.49565517689734,-11.9434721465433,-5.62465267341554,-6.73371147534946,-6.95167027851573,-14.0675486289352,-0.922994630007472,-1.45998419218657,-1.28239326571002,-2.43157638403864,-2.6495351872049,-0.277333521753549
-5.68123456402855,-0.484940558809287,5.80513496891649,-0.429343175182789,0.398039888813053,0.70500926975137,8.30474226964077,"Group2",-5.19629400521927,-11.486369532945,-5.25189138884577,-6.07927445284161,-6.38624383377992,-13.9859768336693,-0.623633458329402,-1.00288157858835,-0.909631981140245,-1.77713936153078,-2.0841087424691,-0.195761726487687
-3.0410432759357,0.699816883265116,6.5792512120101,0.525986990098235,-0.421127570821543,-0.578011213484209,10.6738040858672,"Group1",-3.74086015920082,-9.6202944879458,-3.56703026603394,-2.61991570511416,-2.46303206245149,-13.7148473618029,0.47573475452694,0.842775560830706,0.699933448185009,1.62014762524591,1.77703126790858,0.0293484643711732
-2.6058294371127,1.13380634256585,7.01211529430638,0.846848584934633,-0.468806388254773,-0.671537970495283,11.1049873013797,"Group1",-3.73963577967855,-9.61794473141908,-3.45267802204733,-2.13702304885793,-1.93429146661742,-13.7108167384924,0.476959134049209,0.845125317357429,0.814285692171612,2.10304028150215,2.30577186374266,0.0333790876816682
-5.47384114642418,-0.796245414912085,5.73979291217923,-0.455637457146806,0.332365914191184,0.625846770068634,8.35420356292178,"Group1",-4.67759573151209,-11.2136340586034,-5.01820368927737,-5.80620706061536,-6.09968791649281,-13.828044709346,-0.461000817784335,-0.750564009826903,-0.751239975058425,-1.56614373025529,-1.85962458613274,-0.0838488831719193
-6.07664249488029,-0.963745141979534,5.85793315448346,-0.484601486160948,0.774292277516395,0.885767877013602,7.84463264446468,"Group1",-5.11289735290076,-11.9345756493637,-5.59204100871934,-6.85093477239669,-6.96241037189389,-13.921275139345,-0.896302439172999,-1.47150560058724,-1.3250772945004,-2.61087144203661,-2.72234704153382,-0.177079313170937
-4.93457550691046,-0.545103833915231,6.12249280951439,-0.382763898030292,0.170228797254415,0.259145436869964,8.84577725518844,"Group1",-4.38947167299523,-11.0570683164248,-4.55181160888016,-5.10480430416487,-5.19372094378042,-13.7803527620989,-0.172876759267468,-0.593998267648335,-0.284847894661219,-0.864740973804797,-0.953657613420345,-0.0361569359248666
-4.93113859714554,-0.559409437297606,6.11146733950268,-0.379300419033857,0.170228797254415,0.262373943684652,8.84577725518844,"Group1",-4.37172915984793,-11.0426059366482,-4.55183817811168,-5.10136739439995,-5.19351254083019,-13.776915852334,-0.155134246120177,-0.57953588787171,-0.284874463892737,-0.861304064039881,-0.953449210470118,-0.0327200261599518
-3.71925430525707,0.175252862469018,6.15060276844628,0.0970244964998201,-0.249770869008042,-0.344551346850458,10.0061343894963,"Group1",-3.89450716772609,-9.86985707370335,-3.81627880175689,-3.46948343624903,-3.37470295840661,-13.7253886947533,0.322087746001666,0.593212975073158,0.450684912462053,0.770579894111044,0.86536037195346,0.0188071314206901
-5.91264721234121,-0.909760438529503,5.83773044716594,-0.475333676317474,0.661326417805451,0.904309476717211,7.97831096986772,"Group1",-5.00288677381171,-11.7503776595072,-5.43731353602374,-6.57397363014666,-6.81695668905842,-13.8909581822089,-0.786291860083953,-1.28730761073064,-1.17034982180479,-2.33391029978659,-2.57689335869835,-0.1467623560349
-5.47555442542325,-0.711747523812624,5.62762111369064,-0.428680159992487,0.332365914191184,0.622875572948108,8.35420356292178,"Group1",-4.76380690161063,-11.1031755391139,-5.04687426543077,-5.80792033961444,-6.09842999837136,-13.829757988345,-0.547211987882873,-0.640105490337383,-0.779910551211821,-1.56785700925436,-1.85836666801129,-0.0855621621709961
-4.86917562048154,-0.51995556947585,6.13772705408623,-0.382183024655446,0.11407827867869,0.206223425108928,8.90585118120802,"Group1",-4.34922005100569,-11.0069026745678,-4.48699259582609,-4.98325389916023,-5.07539904559047,-13.7750268016896,-0.13262513727793,-0.543832625791264,-0.220028881607147,-0.743190568800155,-0.835335715230392,-0.030830975515526
-3.01777171130896,0.738057111226897,6.57507584059962,0.54090942129041,-0.369975838399367,-0.582495279924143,10.6970229071273,"Group1",-3.75582882253585,-9.59284755190857,-3.55868113259937,-2.64779587290959,-2.43527643138481,-13.7147946184363,0.460766091191905,0.870222496867934,0.708282581619581,1.59226745745049,1.80478689897526,0.0294012077377364
-3.02149547006737,0.72815539534614,6.58617165485467,0.509179380665287,-0.440387693983472,-0.625461247403009,10.6932849237756,"Group1",-3.74965086541351,-9.60766712492205,-3.53067485073266,-2.5811077760839,-2.39603422266436,-13.7147803938429,0.466944048314248,0.855402923854463,0.736288863486289,1.65895555427618,1.84402910769571,0.0294154323310902
-3.81446391234588,0.0848627149318622,6.22653666928747,0.025047298318371,-0.293567367937942,-0.289495290861363,9.91427911361433,"Group1",-3.89932662727775,-10.0410005816333,-3.83951121066425,-3.52089654440794,-3.52496862148452,-13.7287430259602,0.317268286450011,0.422069467143158,0.427452503554691,0.719166785952132,0.715094708875554,0.0154528002138221
-5.21073111384178,-0.651553552100225,5.57215403217776,-0.404909061280778,0.404345700850837,0.424987755025459,8.59248617545167,"Group1",-4.55917756174156,-10.7828851460195,-4.805822052561,-5.61507681469262,-5.63571886886724,-13.8032172892934,-0.3425826480138,-0.319815097243039,-0.538858338342058,-1.37501348433254,-1.39565553850717,-0.0590214631194161
-6.03536499906075,-0.943609055187358,5.84932477994686,-0.483438769435134,0.746822461730065,1.00897100931625,7.87739718635329,"Group1",-5.09175594387339,-11.8846897790076,-5.55192622962562,-6.78218746079082,-7.04433600837701,-13.912762185414,-0.875161030145637,-1.4216197302311,-1.28496251540667,-2.54212413043074,-2.80427267801693,-0.168566359240005
-3.15624329058274,0.607485335724239,6.5875500148248,0.446288886407782,-0.388817574700862,-0.531444184699608,10.5600744777843,"Group1",-3.76372862630698,-9.74379330540754,-3.60253217699052,-2.76742571588188,-2.62479910588313,-13.716317768367,0.452866287420778,0.719276743368972,0.664431537228424,1.4726376144782,1.61526422447694,0.0278780578070226
-3.73202550910706,0.178078830388697,6.19847871649231,0.0655616571538814,-0.238588643862503,-0.349957627462764,9.99469843258951,"Group1",-3.91010433949576,-9.93050422559937,-3.79758716626094,-3.49343686524456,-3.3820678816443,-13.7267239416966,0.306490574231998,0.532565823177139,0.469376547958003,0.746626465115515,0.857995448715777,0.0174718844774588
-2.60774676071203,1.12704021610286,6.87935580446044,0.827742337295566,-0.466535222111015,-0.666827813850754,11.1026990397604,"Group1",-3.73478697681488,-9.48710256517247,-3.43548909800759,-2.14121153860101,-1.94091894686127,-13.7104458004724,0.481807936912876,0.975967483604043,0.831474616211354,2.09885179175906,2.2991443834988,0.0337500257016536
-3.81340320107764,0.104099831879644,6.21260609575152,0.0353959356319898,-0.293567367937942,-0.278838660247578,9.91427911361433,"Group1",-3.91750303295728,-10.0260092968292,-3.84879913670963,-3.51983583313969,-3.53456454083006,-13.727682314692,0.299091880770477,0.437060751947353,0.41816457750932,0.72022749722038,0.705498789530016,0.0165135114820707
-5.7278520803943,-0.861290418516294,5.76832099579377,-0.472696485923286,0.526296295165229,0.778589999519633,8.13476078241865,"Group1",-4.86656166187801,-11.4961730761881,-5.25515559447101,-6.25414837555953,-6.50644207991393,-13.8626128628129,-0.649966748150248,-1.03310302741156,-0.988191880252068,-2.01408504519945,-2.26637874955386,-0.118417036638911
